date,PPIITM,PPICRM,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAS,CPIULFSL,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,IPMAN,MCUMFN,TCU,M0684AUSM343SNBR,M0504AUSM343SNBR,GDPC1,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,FEDFUNDS,CP3M,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUS,EXJPUS,EXUSUK,EXCAUS,PPIFGS,PPIFCG,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,CES0600000008,CES2000000008,CES3000000008,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,DPCERA3M086SBEA,CMRMTSPL,RETAIL,ACOGNO,ANDENO,AMDMUO,M1SL,M2SL,M3SL,M2REAL,RPI,W875RX1,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,USGOOD,CES1021000001,USCONS
1948-07-01,0.0,-0.01575344901970155,0.010305786176789677,0.0035282456333636247,0.007050557996666651,0.043370096700093175,0.0069204428445739374,,,0.008229196621554635,,,,,,,,,,,,-0.0013993169517432236,,,-0.019909207640112836,0.11310000000000109,-0.002446485963218059,,0.0007996526155489292,-0.007200651739494468,0.01586910403441788,,,0.0,,,,,0.050000000000000266,0.03000000000000025,,,,,,,,,,,,,0.006968669316093301,0.006451635281488954,0.005591645160847314,0.0030637346394950526,0.0034285747871782846,0.006602977943424904,39.9,,0.007240434512637797,0.006416248856719042,0.01666705248521172,,,,,,,,,,,,,0.007490003807467005,,,,,,,,,,0.0,0.00371079529017182,0.0,-0.0018420932902101228,0.025229868002083045,-0.01109160124612174,0.004953925240761103,0.007291158693471633,-0.001907225826656589,,0.0018343370004458848,,,0.003667986231043585,0.00382292689768704,0.0,-0.20000000000000107,-0.02199617355177974,0.05104776506602349,-0.08757618920458832,-0.08167803101426685,-0.09785579000375932,0.00279397924399305,0.0009069781246431319,,0.0017528488274143328
1948-08-01,-0.00037180375950063294,-0.03593008496518513,0.10337835445383536,-0.006389477914396036,0.006827196676535863,0.014184634991956546,-0.000507228009860583,,,-0.00035141836717844654,,,,,,,,,,,,0.0013309971068808935,,,-0.02720935122583157,0.08779999999999966,-0.0066373549108713625,,0.0020976024679404404,-0.005646010620063535,0.004601174182986334,,,0.06000000000000005,,,,,0.029999999999999805,0.06999999999999984,,,,,,,,,,,,,-0.00034332044018148267,-0.0038320069951649494,0.004755291361818514,0.0002860569272797875,0.0,0.0029399070029079155,40.0,,0.007062719474135268,-0.010094977714181386,0.007343974255758501,,,,,,,,,,,,,0.006552175025761997,,,,,,,,,,-0.003678284516934305,-0.0018536763958629798,-0.00562454512520949,-0.009247323824475906,-0.01614491860400058,-0.007461972804120087,-0.0016485830969059645,-0.012788979427317049,-0.005717298552914585,,-0.0036648598565256485,,,-0.006148215486348363,-0.008720589398070189,0.2999999999999998,0.20000000000000107,0.18245392822839257,-0.0843287068315206,0.11815961257666796,0.08167803101426685,0.17920142945771111,0.0003985034036215751,0.000339904829919746,,-0.006589085996059119
1948-09-01,-0.0170216875694309,-0.0420471694784057,0.0,-0.02232186835476835,-0.002490661312452236,-0.006068942463835825,-0.014198919379834862,,,-0.009132483563272675,,,,,,,,,,,,-0.006817396704879464,,,-0.024665410223501993,0.08809999999999896,-0.0050996898363591114,,0.002861556035578694,0.0034429906620960793,-0.026805497104941622,,,0.030000000000000027,,,,,0.0,0.010000000000000231,,,,,,,,,,,,,-0.018560834198971143,-0.020368398174071878,0.0029940811105753085,-0.0001100122114667812,0.002848193323887749,0.00241462690620331,40.1,,0.0,-0.009844537076486304,0.008097210232619362,,,,,,,,,,,,,-0.008953563648077534,,,,,,,,,,-0.007397408902316549,-0.0074492590271759695,-0.005656359659706567,-0.0055935793395924804,-0.029355264856751884,0.00187174500408549,-0.0049621192468081166,0.001835967408119643,0.001918150755630954,,-0.00921771956404438,,,0.00014800075671850266,0.0009746172834148581,-0.10000000000000009,-0.3000000000000007,-0.19363615337393192,0.25018575998953185,-0.10804148241108358,-0.1764564373415558,-0.007843177461025697,0.00256433070046036,0.0048593156981624475,,-0.0022060454567673915
1948-10-01,-0.01257878220686015,-0.07136544127944111,0.0059347355198142715,-0.005114766191259168,-0.004962789342128904,-0.0006713328695515663,-0.00039988004131785715,,,-0.0003068190558699335,,,,,,,,,,,,-0.005628223983772607,,,-0.024014076495450176,0.08730000000000082,-0.024512338285310076,,-0.03420361226557045,-0.03081693702739763,-0.003089891502594533,,,0.030000000000000027,,,,,0.0,0.04999999999999982,,,,,,,,,,,,,-0.0072165864869320195,-0.013558134737296168,0.0007582685079743356,-4.400827356221271e-05,-0.005132603226519983,0.004125843913557858,39.7,,-0.009548565250843327,-0.01709443335930011,-0.009825445702741978,,,,,,,,,,,,,0.0008900757151923955,,,,,,,,,,0.007397408902316549,0.00930293542303895,0.007536994451073031,0.01115127491537482,0.031165285623140804,0.005590227800034597,-0.01331967708660442,0.0018326028081485646,0.022632681607327232,,0.007383839748106968,,,-0.0027827880399478033,-0.0021556894575436303,-0.09999999999999964,1.0,-0.02851517030802153,-0.14736654176037867,0.08365002928692444,0.09477840632728896,0.06846779927746116,-0.0010824065824461826,-0.0032746190056709423,,-0.00044179368953667364
1948-11-01,-0.01635179813844667,-0.014832540686040563,0.049071893992397086,-0.012715433636926399,-0.007261163056722086,-0.005941729774034066,0.0068259650703996755,,,-0.009009069942365944,,,,,,,,,,,,0.0031666091690776277,,,-0.022901559667452,0.08549999999999969,-0.02513473876949801,,-0.03388258319870374,-0.03216321670517619,0.004100628267742046,,,0.019999999999999796,,,,,0.0,0.029999999999999805,,,,,,,,,,,,,-0.018124875859814704,-0.023361827001143087,0.0009804359268379415,0.0005939483439565407,0.0017137964777349524,0.0068388025127834595,39.7,,-0.0008016032493365355,-0.016807118316381264,-0.0008424600329780124,,,,,,,,,,,,,-0.007232497261979276,,,,,,,,,,-0.012974660481846811,-0.011173953130718672,-0.007536994451073031,-0.01115127491537482,-0.03864827042567054,0.0018578429925932838,-0.006744227613883158,-0.009196784156312532,-0.003728133697043834,,-0.012954074559721196,,,0.000922965421356281,0.0005136810496164657,0.09999999999999964,-1.7000000000000002,0.03332287187612515,0.040394422208210656,-0.1388364448542152,-0.005333345975362391,-0.3587779941355116,-0.0011720867801354728,-0.004761643824766182,,0.007484076314948851
1948-12-01,-0.016101946711291948,-0.05550582691738715,0.00019531350449364382,-0.019627143176750295,-0.009804000096620857,-0.005249355886144169,-0.00722024797348686,,,-0.0044742803949211485,,,,,,,,,,,,-0.006892929637313916,,,-0.022498636425168694,0.079600000000001,-0.012539276266953614,,-0.03564411782733057,-0.028919013628388335,0.005650097217456462,,,0.020000000000000018,,,,,-0.04999999999999982,0.0,,,,,,,,,,,,,-0.0218986853076375,-0.023308210970974574,-0.003659248136863802,0.0011868394105061242,0.001140901435791264,0.0032321198503790782,39.6,,-0.008510689667908633,0.007490671729157572,-0.017391742711869218,,,,,,,,,,,,,0.02171782384685983,,,,,,,,,,-0.009376778906924343,-0.009407962186667174,-0.011402679292717544,-0.011277029489266788,-0.038239570018866686,-0.007448070792627881,-0.008477344968849332,-0.005558945056296505,-0.005644296113769265,,-0.007473126890305881,,,0.007663878786088318,0.005513982406069928,0.20000000000000018,0.2999999999999998,0.13512883705367962,0.020320002490957556,0.07840470566929802,0.09676755193499442,0.04124295853404902,-0.0035467318612365517,-0.010395341498426802,,0.011338978880518269
1949-01-01,-0.020202707317519053,-0.05594781355922818,-0.01887985381930246,-0.01313211483159371,-0.026070327914275104,-0.02584123118388737,-0.007168489478612372,,,-0.01311728352676722,,,,,,,,,,,,-0.0035250173058138934,,,-0.021256346538876425,0.08689999999999998,-0.02238916631369081,,-0.046277982996780764,-0.03639866300026906,0.005865191610111786,,,0.010000000000000009,,,,,-0.08000000000000007,-0.06999999999999984,,,,,,,,,,,,,-0.021379445771820382,-0.029590202256051246,-0.0029998455414190772,-0.0038734147640511196,0.001139601262933887,0.0010185028889271308,39.3,,-0.0007168225519543492,-0.000863824327176993,0.0,,,,,,,,,,,,,-0.04071604315913646,,,,,,,,,,-0.009458464839203096,-0.017160646336488394,-0.015415735393456753,-0.011410586502359266,-0.031688726833773107,-0.005625778201924891,-0.024140439990427254,-0.018763978368789402,0.009372429810813099,,-0.013223186482451244,,,-0.006527823738116112,-0.009665216582119385,0.2999999999999998,0.09999999999999964,0.05303758228837907,0.026932882359587573,0.03226086221822122,0.02398196468648539,0.0492710490067827,-0.008115986578179246,-0.014283065840263731,,-0.006089622994374544
1949-02-01,-0.003927760112171885,0.01602283555634587,-0.017699577099401065,-0.003751242273016153,-0.02155772107497933,0.014331755771694876,0.0067796869853786745,,,-0.008810629682154847,,,,,,,,,,,,0.004670447852633153,,,-0.02023896479400422,0.04399999999999871,-0.015363397126997747,,-0.02664096436820529,-0.020546212629835026,0.007408284928488662,,,0.0,,,,,0.0,-0.009999999999999787,,,,,,,,,,,,,-0.0035144069616079854,-0.0001954376180202111,-0.0017054128538749325,0.0002645735970983054,-0.0005696382950963752,-0.00016967845972715168,39.4,,-0.008368249670516609,-0.01711091271067322,0.0,,,,,,,,,,,,,0.013606886278553887,,,,,,,,,,-0.009548782340996098,-0.007722513607082426,-0.0019464314527546378,-0.0038309961707838625,-0.014186477999504898,0.0037540331978394015,-0.0035018170175822316,-0.00569620315818975,-0.011252312385629182,,-0.00955227124704594,,,0.004695152598625185,0.0005670931473567009,0.40000000000000036,0.10000000000000142,0.05976722280058233,0.21781469281989718,0.17168315858889915,0.1453100918171355,0.2231435513142097,-0.00383559041423176,-0.008833307896843223,,-0.007444746449579043
1949-03-01,-0.008080819074010037,0.023269631624161402,-0.039665256392431125,0.00720800237577901,-0.009569451016150587,-0.000538433639359237,-0.0071174677688641275,,,0.0,,,,,,,,,,,,0.0033009133497761134,,,-0.02092230492633229,0.051300000000001234,-0.02371329560291846,,-0.030201260533869068,-0.020119358971860457,0.009497587571764221,,,0.0,,,,,-0.009999999999999787,0.020000000000000018,,,,,,,,,,,,,-0.0035778213478838694,-0.003350086885281822,-0.0008537983307883579,-0.0023394921173895966,0.0022766088375920646,0.003726291574574603,39.0,,0.0,0.0,0.0,,,,,,,,,,,,,0.008254869666048492,,,,,,,,,,-0.0193828125181148,0.0,0.0,0.0076522867622426105,-0.002038486332118339,0.009319815796713371,-0.02302906050820419,-0.04082492098835422,-0.0345506073225339,,-0.009644397858674658,,,0.0002620158862125521,-0.0028386871648322654,0.2999999999999998,0.0,0.017316450011461093,0.1423506560586043,0.10161017641078196,0.19992526121220244,-0.1139442593492177,-0.00579241395523411,-0.01009841162092151,,-0.00484689206197686
1949-04-01,-0.02015431905005194,-0.04035297083624423,-0.1543404566940283,-0.013106995164842594,-0.009615789705198274,-0.010634348958113993,-0.014084739881738972,,,-0.008733679968754515,,,,,,,,,,,,0.003444945005767419,,,-0.02253836481501814,0.04699999999999882,-0.004625319530444649,,-0.0050529928386886525,-0.007977017998157976,0.007865920683631344,,,0.0,,,,,0.0,-0.020000000000000018,,,,,,,,,,,,,-0.007142887512380014,-0.013270003161129473,-0.0005396168851152794,0.0134324481352035,0.0005683432946392841,0.0055635311675583665,38.9,,0.0,-0.0007061316051913957,-0.016551913340568353,,,,,,,,,,,,,0.008807494325679954,,,,,,,,,,-0.005883744015564574,-0.007782615260343739,-0.0038971789508917,-0.001908820014116852,0.002038486332118339,-0.0037191439912001023,-0.016248211078724317,-0.013990020291290595,-0.03984689145718012,,-0.019564666979188683,,,-0.001081258296693477,-0.005112715170271898,0.2999999999999998,0.5,0.012793351459909452,0.13316547202520823,0.15415067982725805,0.08673169582433271,0.3090048419206024,-9.042000096570746e-05,-0.00972184318828262,,-0.009318904802865902
1949-05-01,-0.008196767204178723,-0.03497407249668516,-0.10932377071040689,-0.008362993918205941,-0.014310713706833234,0.009049835519917782,0.0,,,-0.008584692480049227,,,,,,,,,,,,0.001611264638387233,,,-0.022895885190789667,0.04470000000000063,-0.002814814533662169,,0.03174318469621795,0.007866004556772666,0.018077985269631114,,,0.0,,,,,0.009999999999999787,0.0,,,,,,,,,,,,,-0.014210236958188904,-0.009877627294788471,-0.0029279959655816867,-0.012063401616691394,0.0005680204640086117,0.0023509666579712984,39.0,,-0.01652930195121058,-0.015873349156290156,-0.008510689667908633,,,,,,,,,,,,,-0.005952134127451103,,,,,,,,,,-0.013882200327878014,0.001951339530033902,-0.001957850112172199,0.0,-0.006136196448152109,0.0037191439912001023,-0.02211501007976624,-0.028572775080805357,-0.050017589406016416,,-0.009931680374703156,,,0.004122165717978632,-0.003382513047339941,0.7999999999999998,0.29999999999999893,0.13141050105538543,0.06288258208231934,0.22024079165624855,0.23233197736861655,0.1949003390008146,-0.005713005790225267,-0.01163469735868361,,-0.004916211019006411
1949-06-01,-0.02014583773664569,-0.038554280838650534,-0.10400614340599423,-0.0053958222532219935,-8.034110542221029e-05,-0.009527222178070893,-0.006968669316093301,,,-7.337026306553085e-05,,,,,,,,,,,,-0.005592471846973535,,,-0.02232622937715867,0.03880000000000017,-0.005483012638575424,,0.026286975107056243,0.0133214706015794,0.01401376369000129,,,0.0,,,,,0.0,0.020000000000000018,,,,,,,,,,,,,-0.010621180161945354,-0.003395589001138344,-0.0013542797302816822,-0.0033154330482325634,-0.0005680204640086117,-0.001006880434117008,38.7,,-0.008163310639160953,-0.008352558574001218,-0.0004706989966877795,,,,,,,,,,,,,-0.000534759371033644,,,,,,,,,,-0.001991558829594453,-0.003906494231938229,0.0,0.01138404003829896,0.024338113916229975,0.001854397811624775,-0.016889051500882823,-0.014594183923596571,-0.015058808473803253,,0.0019911225964781565,,,-0.005089735798794237,-0.006624618906398538,0.10000000000000053,0.9000000000000004,-0.0858539694530176,0.11929663608780938,0.15794035750344815,0.1041402592525964,0.2639655458344645,-0.0055857788041571155,-0.008586357292204028,,-0.015805251116591812
1949-07-01,0.0,-0.014212083041527546,0.024508377834679962,-0.01953863314192006,-0.011940543290858585,-0.044275483814905314,-0.0069204428445739374,,,-0.017094433359300165,,,,,,,,,,,,0.006591442156836269,,,-0.011926676689639315,0.06109999999999971,-0.006060957032675951,,-0.0023265349916670175,0.0044477687136099675,0.015824152625622645,,,-0.1499999999999999,,,,,-0.040000000000000036,-0.010000000000000231,,,,,,,,,,,,,-0.014215077836860157,-0.013277600351889074,-0.012408968118571728,-0.0036152768020851767,0.0011357184639271267,0.001006880434117008,38.9,,-0.01612938192988364,-0.02265767816855907,-0.01666705248521172,,,,,,,,,,,,,-0.02017177806635928,,,,,,,,,,-0.002002986533342632,0.003906494231938229,0.001957850112172199,0.009391105375985198,0.03156372095997417,0.0036944631220841018,-0.019130457480086127,-0.004209188787894558,-0.013109969044103442,,0.003978160425635036,,,0.005775114415701665,0.00031478988035615885,0.5,0.8000000000000007,0.06872292952283399,0.003552401604368427,0.18468283297963417,0.16941815195804732,0.21188035903549984,-0.004766824655861868,-0.007920711904295885,,0.002273244898015392
1949-08-01,-0.01226265969903384,0.016760168857465008,-0.058426966591568874,-0.0012287529704928524,-0.016704184172745773,-0.009690245404117448,-0.00013884710641809406,,,-0.0085106896679088,,,,,,,,,,,,-0.0027615811952461655,,,-0.003190048457093031,0.06489999999999974,0.004678097179756868,,0.01224352162173048,0.011126610862346453,0.02742822249936694,,,0.020000000000000018,,,,,-0.04999999999999982,-0.06000000000000005,,,,,,,,,,,,,-0.0071091992549874305,-0.006640810727037039,0.005973706174915883,-0.0009781473780794414,0.0017011628712726434,0.00385034375405624,38.8,,-0.023595395250200463,-0.007604599385219346,-0.024361979424853297,,,,,,,,,,,,,0.01022679622268896,,,,,,,,,,0.009967673025105928,0.005831275730309837,0.007779228839596808,0.009303732408386,0.015412123368595765,0.011010201458631297,-0.009694282195422899,0.0167314842598425,0.004389114217233647,,0.009872862780533787,,,0.004703363676142658,0.003612979224079993,0.09999999999999964,0.1999999999999993,0.01180904759224255,0.043032315916606834,0.07822683646456152,0.06985829776338015,0.09265883048270407,0.002134129660889883,0.006451833495875192,,0.0027210901143606137
1949-09-01,0.0,0.027267421344526976,-0.0036697288889628865,0.004976924767517765,-0.007434978487517618,-0.009178238900265256,0.006872879287762146,,,0.0,,,,,,,,,,,,-0.007495957846138435,,,-0.002863251852807558,0.06400000000000006,0.0008134203685772334,,0.002246151307451427,0.0018369791042918138,0.034963269619254334,,,0.030000000000000027,,,,,-0.020000000000000018,-0.029999999999999805,,,,,,,,,,,,,0.003466207976486224,0.0029885461393175383,0.004309862631342476,0.005124632691991593,0.007900718298437859,0.000835073117421814,38.9,,0.0,-0.007547205635382914,-0.008097210232619362,,,,,,,,,,,,,0.014037514246144411,,,,,,,,,,0.009876605364256719,0.011561520983895957,0.005798459010363466,0.014704473195783496,0.03568272782461346,0.003644621829055339,-0.005874025401126692,0.016464503635944094,0.03862954379326111,,0.0194504857696689,,,0.0006979216825655499,0.003252714185370209,-0.20000000000000018,0.6999999999999993,-0.12669401887823906,0.022835109071017712,0.059276609929540314,0.06691458878531265,0.04611768209496603,0.003569634470956373,0.00464406578632115,,0.006770506567210788
1949-10-01,-0.004192878260036004,0.032026026719408573,-0.058777216894193796,-0.0013194524410935493,-0.0074906717291578495,-0.0001676235179721708,-0.006872879287762146,,,3.606267693667675e-05,,,,,,,,,,,,0.0038038519149643513,,,-0.002788147019583853,0.06400000000000006,0.014117017064848802,,0.032529045556028535,0.020037158535863853,0.012309680697154768,,,-0.020000000000000018,,,,,0.009999999999999787,-0.010000000000000231,,,,,,,,,,,,,-0.0001780468267855717,-0.00022321428664096032,-0.0012230201057912282,-0.004613209033060173,-0.0005622715919848531,-0.0033444847228469854,39.3,,-0.015625317903080832,0.007272759329079614,-0.016064343394528557,,,,,,,,,,,,,-0.009187060112395784,,,,,,,,,,-0.03804642810527392,-0.005764051989073593,-0.001924416533665596,0.00364258033956677,0.014657304500663937,0.003627412212222403,-0.042050940826452,-0.10763180437626607,-0.23107349572638558,,-0.039294657503400554,,,0.008916371724186689,-0.005485286232300268,1.3000000000000007,-0.7999999999999989,0.3453451035502546,-0.08375698973839985,0.02737119679613187,0.022400936689167317,0.0359651486935153,-0.019326724110200644,-0.041322536360885564,,-0.0022517460538837852
1949-11-01,-0.0002812543964538783,0.012299461642192533,-0.05685403443445214,0.007456039876610809,-0.00018653018928649345,-0.0046403795565024275,-0.0068259650703996755,,,-0.004264398786457679,,,,,,,,,,,,-0.0018752612360044552,,,-0.002840519439056166,0.06280000000000108,0.021225964336333725,,0.0152284608210973,0.012403130799512496,3.2110762634651735e-05,,,0.030000000000000027,,,,,-0.009999999999999787,-0.009999999999999787,,,,,,,,,,,,,0.0033233066020077473,0.013210409813452006,-0.008329019772453705,-0.0029609861896240375,0.003368897066104992,-0.003355707846973033,39.0,,0.0,0.0,-0.007968169649176876,,,,,,,,,,,,,0.005451065729564775,,,,,,,,,,0.026182741802494913,-0.0057907160480050734,-0.015565697712357274,-0.014650614835615361,-0.056095631860152206,-0.003627412212222403,-0.031138766105977878,0.08909111065286535,0.07657041850708302,,0.007980314431801805,,,-0.002898786150968391,0.012838705817843632,-1.5,0.6999999999999993,-0.28882623733632684,-0.10897715612801484,0.05448818528406996,-0.009539023046759354,0.15570227051867658,0.006961877185842624,0.018943893868904382,,0.004947165475556403
1949-12-01,0.012115712043456739,0.015037877364540542,-0.04295329732744335,0.0007586794711795797,0.0,0.00892863074430128,0.0,,,0.004264398786457679,,,,,,,,,,,,0.003329506816129868,,,-0.0035795883299587494,0.06109999999999971,0.005345419349275016,,-0.0014883025886422985,0.001968959356656086,0.0032266028561096505,,,0.020000000000000018,,,,,-0.020000000000000018,-0.040000000000000036,,,,,,,,,,,,,0.0,-0.0038413066747393643,0.004332466017459957,0.005492014827042979,0.0022396425935040654,0.0003360779732535235,38.7,,0.0,-0.00027042375567049026,0.008032171697264279,,,,,,,,,,,,,-0.015175615621558336,,,,,,,,,,0.01773589913053275,-0.0038904894585600758,-0.009852155561818066,-0.01113056135040269,-0.01160374693084254,-0.007302575530833355,0.0020891447492470405,0.04671087391120121,0.16079630969245606,,0.025518058853174708,,,-0.0015656149042229117,-0.002831151441366586,0.1999999999999993,0.20000000000000107,0.0005722460814245878,0.11974925310992557,-0.09426905529591423,-0.12580232482300335,-0.050070052644805685,0.006454312203743484,0.010974472298869387,,-0.009918927129132449
1950-01-01,0.0,0.030771658666753687,-0.006822052498881792,-0.002579902226834907,0.016264170054349325,-0.004454350349380132,0.0,,,0.004228336109521003,,,,,,,,,,,,-0.0012579895103783656,,,0.011237726455437524,0.13679999999999914,0.008523512847364412,,0.011388791957730682,0.007936462990123516,0.006447959550002658,,,-0.030000000000000027,,,,,-0.010000000000000231,-0.06999999999999984,,,,,,,,,,,,,0.0070422826254130655,0.010078948407676869,0.0009097112294425003,-0.0029534902608396862,0.002792517871673894,-0.0030287756621607542,38.9,,0.0,-0.00026648900890552385,0.015873349156290156,,,,,,,,,,,,,0.0256367039285319,,,,,,,,,,0.017426811007378085,0.0249787881551633,0.03502392775498375,0.040224870329578,0.11040379463401528,0.018149520864021884,0.018777392893485567,0.007902683169288771,0.06675821007991822,,0.0210932502510075,,,-0.003997771754509216,-0.003636997427875599,-0.09999999999999964,-0.5,0.018141087070650208,-0.10854016857520588,-0.014675315784214327,-0.005449604767564509,-0.027263150758364496,9.190331777375604e-05,0.002340479018631214,,0.004069641610437991
